date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-15,16.890999,11.790999,0.8,13629.445,201.66992,24.48,52.199997,15.930002,29.208334
2026-04-16,16.390999,10.141,0.5,11054.806,220.03212,16.199999,34.56,13.5,4.0
2026-04-17,17.541,11.341,0.0,30268.309,209.42532,19.710001,42.48,13.027501,3.125
2026-04-18,15.7545,9.4045,0.0,47211.145,285.4669,12.959999,29.16,10.275,6.1666665
2026-04-19,13.554501,8.7045,0.0,49539.773,15.599691,12.599999,29.16,8.79,2.5416667
2026-04-20,12.6045,8.6045,0.0,50382.727,33.689037,13.32,28.08,6.7799997,6.25
2026-04-21,10.9545,7.0045004,0.0,35969.105,8.4280205,13.32,28.8,10.905001,4.7916665
