date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-01,19.565,4.015,0.0,49769.355,90.91596,13.722565,33.839996,10.3797455,0.0
2026-05-02,24.465,6.965,0.0,49629.758,98.085304,10.8955765,25.919998,5.9414887,0.0
2026-05-03,24.771502,7.7215,0.1,45829.29,308.10248,9.957108,25.919998,5.088706,4.125
2026-05-04,22.671501,11.6715,3.0000002,42596.918,62.57676,11.592895,48.6,6.735304,11.625
2026-05-05,19.171501,11.6715,7.5,12872.224,37.199944,9.178235,25.919998,4.163657,38.541668
2026-05-06,13.758,7.7580004,2.8500001,8843.086,299.39496,14.917212,32.31,11.874717,70.052086
2026-05-07,15.808001,4.558,0.0,52267.21,41.06183,12.24,28.8,6.655263,44.416668
