date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-21,10.815,3.665,0.0,32470.996,27.371017,14.565548,33.12,7.434543,1.4166666
2026-04-22,13.014999,2.565,0.0,47637.24,67.84601,16.676977,36.0,9.570955,0.125
2026-04-23,17.1215,3.1215,0.0,47589.53,317.61606,9.449572,26.28,4.212952,0.0
2026-04-24,19.1215,2.6715,0.0,48258.125,283.5768,9.504272,27.72,5.8574,0.0
2026-04-25,19.6215,4.3715,0.0,49735.14,283.91687,10.883676,31.319998,6.2312655,0.0
2026-04-26,17.508,3.608,0.0,49316.574,4.483368,9.565437,22.68,5.535921,0.0
2026-04-27,17.408,5.2580004,0.0,49960.76,40.68815,10.233123,23.759998,5.4140005,0.7083333
