date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-01,23.941,12.091,0.0,44101.37,170.17595,16.199999,36.36,10.845,7.125
2026-05-02,21.991,11.191,9.2,28800.0,151.36234,14.759999,32.760002,8.534999,17.166666
2026-05-03,17.0045,11.9545,4.7499995,35071.64,240.2555,15.84,33.839996,13.057501,58.833332
2026-05-04,16.3045,10.2045,6.6999993,29441.977,55.463364,10.440001,21.24,7.589999,17.25
2026-05-05,13.7545,9.3545,0.8000001,21977.326,21.833414,16.56,36.0,11.789999,8.333333
2026-05-06,13.9545,7.8045,0.0,45980.402,14.688134,11.159999,23.759998,7.035001,7.75
2026-05-07,13.8,8.6045,0.9000001,40764.164,63.912704,12.620554,33.48,9.666596,7.25
