date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-19,14.026,7.776,9.1,35215.266,328.89954,14.4,35.64,9.63,53.916668
2026-04-20,11.676,6.676,1.2000002,25700.264,349.63208,14.759999,31.319998,9.315001,15.208333
2026-04-21,13.407,6.526,0.5,34707.754,54.53935,16.806643,39.239998,12.728283,4.5
2026-04-22,14.35,3.1,0.0,48996.773,71.060555,16.055353,36.0,12.354061,0.0
2026-04-23,15.2,4.1,0.0,50846.76,44.648525,10.08,22.68,6.4335365,0.0
2026-04-24,14.7,2.6,0.0,45043.754,340.54495,11.966953,25.199999,8.461948,0.75
2026-04-25,12.25,3.95,0.3,35317.75,329.64813,16.974487,40.68,14.8831,5.4166665
