date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-24,17.841,6.091,0.0,46800.0,78.26011,15.119999,34.2,12.014998,0.0
2026-04-25,19.691,6.941,0.0,46800.0,73.36599,10.08,21.24,5.7149997,0.0
2026-04-26,16.3045,9.476126,0.0,50400.0,91.04501,12.959999,28.08,10.5225,0.33333334
2026-04-27,17.2045,8.1045,2.1,31566.25,80.90647,15.84,33.839996,8.25,5.9583335
2026-04-28,15.9545,7.3545003,0.0,40713.758,49.130302,23.759998,49.68,19.455,6.875
2026-04-29,14.554501,7.2545004,0.0,51023.03,64.01203,29.16,61.56,21.779999,0.25
2026-04-30,18.7,8.4545,0.0,51992.652,80.35456,24.119999,50.94,19.505243,2.625
