date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-16,19.652,9.102,0.5,29824.744,258.99643,9.885262,31.319998,5.7990417,3.0833333
2026-04-17,19.752,9.652,0.0,39916.426,2.9355927,10.446206,25.56,7.1433806,0.0
2026-04-18,18.838999,8.789,0.0,13706.229,111.99729,6.763786,17.64,4.8589487,2.5
2026-04-19,15.539,8.438999,2.5999997,45396.684,298.92633,14.81259,38.519997,10.53347,41.125
2026-04-20,13.738999,4.739,0.9000001,47565.477,349.22208,11.592895,28.44,7.6021285,31.0
2026-04-21,13.376,3.126,0.75000006,49764.14,28.346859,12.335501,34.2,11.424778,8.666667
2026-04-22,13.776,1.376,0.0,50400.0,37.244873,11.808878,30.599998,8.44258,13.125
