date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-25,18.626,6.026,0.0,46800.0,346.7053,9.36,22.68,5.7599993,0.0
2026-04-26,18.575998,6.876,0.0,46800.0,41.70235,10.799999,26.28,9.059999,0.0
2026-04-27,16.638,9.276,0.0,24014.3,40.423767,11.521406,21.960001,5.506553,0.0
2026-04-28,16.7,6.7,0.0,49297.176,52.095398,20.675724,44.28,15.362762,3.2916667
2026-04-29,16.95,6.25,0.0,52109.184,68.57871,19.41415,45.719997,17.318275,0.0
2026-04-30,18.35,7.4,0.0,52312.176,95.50713,21.332088,47.88,17.107294,0.0
2026-05-01,23.15,10.4,0.0,52512.516,141.46364,15.210799,34.2,8.889731,0.5833333
