date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-17,18.952,8.702,0.0,44949.438,11.683494,11.592894,26.28,6.6564665,0.0
2026-04-18,19.852,9.202,0.0,31824.207,118.64258,7.9036193,19.08,5.297574,1.0416666
2026-04-19,15.902,8.339,12.487501,0.0,322.2551,14.689588,35.28,6.9594607,44.458332
2026-04-20,12.688999,5.389,1.2,30839.86,358.96466,12.904882,32.760002,8.7798195,43.916668
2026-04-21,15.389,4.339,0.6,50294.58,42.753242,15.175612,38.16,12.415484,6.75
2026-04-22,14.726,2.076,0.6,49948.223,18.42067,15.646544,49.68,9.419163,0.9166667
2026-04-23,16.476,2.826,0.0,49107.336,27.541512,8.435069,22.68,6.0969586,3.5833333
