date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-17,19.425999,10.126,0.0,44259.86,250.04303,7.92,19.08,5.8050003,0.0
2026-04-18,18.675999,10.926,5.1,15773.0625,276.18887,15.4800005,32.760002,7.7850003,25.041666
2026-04-19,11.981499,6.626,3.3749998,34225.86,324.94644,14.196868,34.2,10.20577,50.625
2026-04-20,10.95,3.5,0.0,42362.15,29.035042,11.738705,28.8,8.6615305,22.583334
2026-04-21,12.65,3.7,0.0,47978.883,62.321693,15.702356,36.719997,11.98138,13.958333
2026-04-22,13.5,3.0,0.0,50465.594,62.216564,14.178927,36.719997,10.824672,0.41666666
2026-04-23,13.4,4.6,0.0,50846.76,5.6928167,7.729527,24.84,4.9393363,6.125
