date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-27,20.640999,9.591,1.1,36000.0,35.489803,25.56,55.079998,7.695,8.125
2026-04-28,16.941,9.191,6.5,32261.498,41.620007,24.119999,54.36,18.585,17.583334
2026-04-29,16.154501,8.591,0.0,50400.0,64.51282,28.8,59.399998,21.686249,0.0
2026-04-30,16.0045,10.4545,0.0,50712.01,78.7526,24.84,52.92,18.525,0.041666668
2026-05-01,20.1045,9.7045,0.0,51226.47,93.161545,14.759999,33.48,11.19,9.541667
2026-05-02,21.9545,10.1545,0.0,35923.945,310.7606,10.440001,22.68,5.34,12.958333
2026-05-03,18.404501,13.054501,0.6,22971.184,255.17268,13.262714,38.519997,9.265717,23.208334
