date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-30,17.952,5.352,0.0,50400.0,346.27475,7.69592,21.24,4.894081,0.0
2026-05-01,21.852,9.252,0.0,50400.0,321.28687,6.28713,16.56,4.5965056,0.0
2026-05-02,25.939,10.238999,0.0,50400.0,185.59346,14.494192,36.719997,8.179621,0.0
2026-05-03,26.639,12.738999,0.0,50739.707,210.14131,14.291592,38.88,9.123716,5.4166665
2026-05-04,20.039,12.389,0.0,44275.91,255.50662,16.343367,41.039997,10.778828,15.166667
2026-05-05,19.876,10.276,0.0,39096.094,291.3083,9.255571,25.199999,6.0746922,16.1875
2026-05-06,15.926,7.876,0.0,41742.41,320.2187,15.9134655,42.48,9.989125,23.583334
