date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-17,21.682499,12.4325,0.0,44726.72,72.736916,11.874544,29.16,5.9509954,0.0
2026-04-18,22.2325,11.9825,0.0,43746.15,64.7345,12.738099,30.960001,6.3228707,0.0
2026-04-19,22.2825,12.8325,0.0,45507.547,71.169785,12.6462,30.960001,6.06911,0.0
2026-04-20,23.9825,13.0825,0.0,45748.59,79.6717,12.144331,30.960001,6.1208744,0.0
2026-04-21,21.7825,14.1825,0.0,47205.36,59.186554,14.904173,36.36,7.98668,1.375
2026-04-22,22.2145,12.4645,0.0,46308.438,85.40758,15.84,37.079998,7.2067986,3.125
2026-04-23,19.5645,12.764501,0.0,26014.99,57.614273,18.58451,42.839996,8.16619,3.4166667
