date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-12,26.5325,15.5825,0.1,50400.0,270.92633,23.444265,54.0,12.191366,0.33333334
2026-05-13,27.3825,15.5325,0.1,50400.0,285.49307,18.374111,43.92,11.00517,3.125
2026-05-14,25.6325,14.132501,0.0,50400.0,75.96377,21.028437,46.8,9.056234,0.7083333
2026-05-15,26.7825,14.6825,2.1,48391.605,320.88968,27.257967,70.2,11.491025,5.5416665
2026-05-16,21.7325,12.2325,0.0,50472.516,256.86584,19.95972,42.48,11.140734,4.5416665
2026-05-17,23.0145,10.314501,0.0,50190.98,94.703514,15.876775,35.64,7.6391997,12.083333
2026-05-18,23.2645,14.6645,0.0,44778.207,74.96548,15.141414,33.48,8.190825,12.875
