date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-23,16.202,5.502,0.0,48082.54,299.57465,16.548256,36.36,13.264021,0.0
2026-04-24,15.902,5.502,0.0,30909.863,281.7857,14.118243,30.960001,12.264001,0.0
2026-04-25,15.688999,5.839,0.0,39222.164,285.3165,20.61766,50.399998,16.623781,0.0
2026-04-26,13.488999,3.739,0.0,50400.0,328.07153,16.267857,41.039997,11.460638,0.6666667
2026-04-27,14.188999,3.289,0.0,50486.1,41.238457,7.5599995,20.880001,4.3533044,0.125
2026-04-28,12.926,4.926,0.0,33388.26,6.8280354,9.007196,23.759998,5.5386934,4.34375
2026-04-29,13.476,4.576,0.0,50514.023,47.894585,12.55879,31.68,8.201737,3.3333333
