date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-25,20.832499,15.132501,0.0,40726.996,123.005066,14.081477,32.760002,5.9863777,3.5
2026-04-26,21.6325,12.2825,0.0,47536.7,117.940796,12.879752,30.599998,5.890009,0.0
2026-04-27,22.5325,12.7325,0.0,47790.83,90.92404,10.931203,26.28,5.9371643,0.0
2026-04-28,22.582499,12.9325,0.0,49000.61,87.23433,12.0694,29.519999,5.937849,0.875
2026-04-29,20.1325,15.8325,0.0,36951.95,60.457394,17.377226,38.519997,7.5229506,6.5833335
2026-04-30,26.8145,15.814501,0.0,44070.703,251.75256,9.255571,24.119999,5.144043,12.770833
2026-05-01,25.7645,15.1145,0.0,49318.78,93.710144,17.193533,42.12,6.7715483,21.708334
