date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-05,19.402,12.752,1.0,8363.07,33.690117,13.089354,29.519999,7.6141553,33.208332
2026-05-06,12.052,9.902,13.500002,0.0,52.247234,13.479583,30.599998,11.3185005,56.791668
2026-05-07,12.789,6.5455,1.4,8585.7705,52.902016,13.708391,30.599998,8.637352,9.958333
2026-05-08,14.389,8.339,0.0,6604.3804,48.31351,5.991594,15.4800005,4.1681533,10.375
2026-05-09,20.838999,8.438999,0.0,53296.7,71.61938,7.771331,22.319998,5.108445,0.16666667
2026-05-10,23.925999,11.089,0.3,40561.207,80.96769,16.199999,41.039997,11.202494,4.5
2026-05-11,23.376,14.926,0.90000004,54461.63,200.07831,13.479583,41.399998,10.693185,36.0
