date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-23,17.165,0.965,0.0,45712.324,290.68207,10.739832,25.56,5.324907,0.0
2026-04-24,18.965,3.865,0.0,48166.15,283.6414,9.931042,25.56,6.3232903,0.0
2026-04-25,20.5715,3.2215002,0.0,48570.836,276.1007,11.269782,31.68,6.1368003,0.0
2026-04-26,18.5715,4.9715,0.0,49246.645,356.46378,9.178235,26.28,5.397724,0.0
2026-04-27,17.1215,3.6215,0.0,49240.63,67.46406,11.113451,32.399998,6.428337,0.8333333
2026-04-28,16.157999,5.0080004,0.0,47647.49,5.0355206,10.1376915,23.759998,5.870445,8.697917
2026-04-29,11.658,3.908,1.5000001,40840.02,74.471275,17.782688,40.32,10.287986,13.0
