date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-05,25.2325,15.882501,0.0,43567.895,58.375755,22.771244,47.16,8.098581,0.625
2026-05-06,20.682499,13.4325,0.0,45491.652,111.89664,17.072504,39.239998,8.618658,1.75
2026-05-07,20.8825,13.632501,0.0,47410.445,74.20534,14.417988,32.039997,6.857087,9.25
2026-05-08,21.432499,14.632501,0.1,35836.418,99.40626,18.278645,39.96,8.25689,8.958333
2026-05-09,18.2325,16.082499,13.500001,6808.1772,54.792423,15.696165,34.92,9.702552,37.291668
2026-05-10,24.164501,13.665501,0.0,50351.65,254.73642,24.933735,52.56,13.8231535,13.6875
2026-05-11,23.0645,14.6145,0.0,50400.0,266.02066,26.727423,58.32,17.741913,10.25
