date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-03,28.052,12.752,0.0,49364.086,214.45616,13.479583,34.56,7.9983926,0.33333334
2026-05-04,23.452,15.902,1.5,39472.887,271.63986,17.313717,35.64,8.752741,6.375
2026-05-05,18.588999,10.039,9.724999,2154.612,23.377665,13.009903,31.319998,6.1937017,51.708332
2026-05-06,10.889,6.689,5.0999994,0.0,5.4996047,11.91812,28.44,9.168388,34.625
2026-05-07,14.389,6.489,0.0,2340.9465,356.49872,10.105681,26.28,7.959451,13.958333
2026-05-08,18.575998,5.626,0.0,51515.13,9.623085,10.799999,27.0,6.4950385,8.041667
2026-05-09,19.026,4.376,0.0,52873.69,65.454185,12.224107,32.399998,8.7204275,2.5416667
