date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-03,19.041,13.191,0.3,18678.256,247.22481,15.119999,31.319998,9.675,21.708334
2026-05-04,18.091,12.341,1.8,5370.743,65.75559,14.04,30.239998,9.449999,18.666666
2026-05-05,15.1045,8.651125,0.9000001,33345.457,10.910207,13.679999,28.08,9.217499,6.25
2026-05-06,12.3545,8.6545,0.0,48981.75,59.763786,16.199999,33.839996,13.455,6.9583335
2026-05-07,13.304501,6.7045,0.0,28894.021,84.75054,11.879999,24.48,7.814999,8.416667
2026-05-08,17.1045,8.5045,0.0,46736.61,185.24162,10.440001,23.4,6.104999,13.041667
2026-05-09,15.2022505,9.554501,0.6,28127.766,177.37538,16.74,47.16,9.792141,25.958334
