date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-22,17.175999,4.376,0.0,46800.0,83.62681,15.84,34.92,8.79,0.0
2026-04-23,19.075998,6.926,0.0,46800.0,13.590783,12.599999,28.08,7.065,0.0
2026-04-24,19.376,5.626,0.0,42340.5,14.443368,9.72,24.119999,6.5540695,0.0
2026-04-25,15.95,4.9,0.0,40504.23,350.71747,10.453957,22.319998,4.8469048,0.0
2026-04-26,13.45,4.85,0.0,51486.348,49.83951,10.966713,30.599998,9.222866,0.0
2026-04-27,16.0,4.35,0.0,38473.36,43.35878,11.599879,30.599998,7.6412907,0.33333334
2026-04-28,10.8,4.8,0.0,46075.016,21.537762,12.503199,37.079998,9.944888,0.0
