date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-03,17.976,13.326,0.5,12497.075,197.81413,18.72,38.519997,12.825001,17.416666
2026-05-04,15.826,12.126,6.7,7484.5273,200.97697,12.959999,25.56,8.264999,39.5
2026-05-05,12.726,8.6,8.875,0.0,25.303682,13.243156,29.339998,8.362503,72.375
2026-05-06,8.4,4.7,14.9000025,0.0,28.437769,18.445389,37.8,15.718155,64.208336
2026-05-07,10.9,4.85,0.0,12901.145,14.522544,10.829958,28.08,6.7547016,7.9583335
2026-05-08,14.05,5.7,0.0,51625.277,88.60312,12.503199,32.039997,3.9903717,8.875
2026-05-09,19.0,8.65,5.4,45647.098,162.68878,12.108261,43.56,11.117148,28.541666
