date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-04,24.365,13.565,9.5,36087.332,357.85904,13.53236,52.199997,7.6809115,6.0416665
2026-05-05,24.365,11.665,1.1,35334.043,256.60748,17.643673,47.16,5.8396235,9.166667
2026-05-06,19.921501,11.714999,7.6000004,36000.0,271.3508,12.964998,27.72,7.081178,33.708332
2026-05-07,16.171501,9.6715,7.199998,36232.727,256.5706,11.928989,44.639996,8.166655,42.791668
2026-05-08,20.521502,6.8215,0.0,50500.74,72.490654,7.5942082,25.56,3.8500302,1.7083334
2026-05-09,20.258,11.73975,2.3999996,35036.92,108.40922,7.6367526,21.87,4.9842877,10.416667
2026-05-10,24.608,9.758,0.6,39656.06,114.00552,11.440978,28.44,6.295143,21.166666
