date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-12,12.702,5.802,4.4,24990.184,264.36697,15.192682,43.56,10.224872,24.625
2026-05-13,13.852,6.202,4.4,23070.969,239.08266,15.496736,49.32,10.333444,28.791666
2026-05-14,12.789,7.21725,4.5,38969.45,216.16156,14.529915,40.32,9.313331,51.041668
2026-05-15,17.189,6.139,0.3,44848.105,140.52757,6.489992,21.96,2.968893,11.75
2026-05-16,16.838999,8.738999,2.1000001,40237.77,345.61053,9.83268,28.8,5.6037407,18.625
2026-05-17,13.576,8.226,5.7,18575.691,335.7355,12.287555,32.399998,8.754661,11.9375
2026-05-18,13.026,7.726,2.3999999,13077.316,359.70767,9.3876505,25.919998,6.2550764,7.375
