date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-20,13.464999,3.665,0.0,47383.094,314.47055,14.113652,37.079998,7.4812775,0.875
2026-04-21,9.815,3.2150002,0.0,35828.637,30.74838,12.88981,28.44,7.3300357,2.6666667
2026-04-22,13.4215,2.115,0.0,47816.0,71.781906,13.819921,36.0,8.357314,0.0
2026-04-23,16.9715,0.4215,0.0,48305.93,287.60016,11.885453,32.399998,6.3301196,0.0
2026-04-24,18.021502,3.1215,0.0,49627.83,283.7731,11.592895,32.399998,6.56791,0.0
2026-04-25,11.108,5.5214996,0.0,41461.965,311.2143,11.988594,28.44,6.9339104,1.2916666
2026-04-26,14.108,3.708,0.0,46132.46,40.15594,12.074766,29.16,7.3271174,4.625
