date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-25,21.115,5.315,0.0,48208.797,287.2575,12.88981,33.12,6.503288,0.0
2026-04-26,19.015001,7.465,0.0,42467.156,359.7121,10.00256,24.119999,6.0153823,0.0
2026-04-27,19.4715,5.0214996,0.0,46493.84,56.174713,7.145796,22.319998,4.113586,0.0
2026-04-28,17.3715,7.4214997,0.0,18626.0,78.662155,11.440978,31.68,6.173442,5.0
2026-04-29,16.7215,8.9215,0.0,38046.992,81.17107,17.057314,47.88,11.954482,6.6666665
2026-04-30,17.558,4.408,0.0,50264.87,78.156044,23.051247,51.12,17.40459,3.0208333
2026-05-01,20.858,1.008,0.0,50362.59,79.26793,17.935081,39.96,10.810316,2.5
