date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-16,16.315,10.115,0.0,19516.422,270.3819,9.885262,22.319998,6.072911,0.125
2026-04-17,18.515001,7.465,0.0,46837.402,91.94804,12.10157,23.039999,5.1998997,0.0
2026-04-18,19.671501,7.8715,0.0,46800.0,257.66086,5.904439,16.56,3.0426693,1.25
2026-04-19,13.7715,11.1215,8.599999,3071.5105,279.13705,7.2,28.8,5.268219,46.333332
2026-04-20,10.6215,6.5715,4.8,36647.29,309.4231,10.703569,32.760002,6.9232373,37.625
2026-04-21,9.808001,4.7580004,1.2,41547.742,343.38873,11.384199,26.28,7.711815,26.09375
2026-04-22,10.458,4.1080003,1.5000001,0.0,56.410194,23.263912,50.399998,14.677554,18.916666
