date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-05,22.915,12.014999,1.4,40611.598,277.82452,20.570463,43.199997,8.03677,11.875
2026-05-06,20.615,11.565,7.2,30529.205,191.07019,18.59845,67.32,7.779265,25.916666
2026-05-07,16.4715,9.266624,2.4,40300.59,245.79639,15.617529,35.28,8.137013,25.416666
2026-05-08,19.9715,7.6215,0.0,48504.73,57.297733,7.7043357,22.68,4.0351973,4.0416665
2026-05-09,22.1215,10.971499,0.0,43104.805,74.291275,10.30883,31.68,4.3349137,8.833333
2026-05-10,23.658,11.5215,0.0,40053.29,44.67124,8.759178,19.08,4.754998,12.260417
2026-05-11,18.658,10.908,7.7999997,43391.027,264.28946,12.7279215,41.039997,7.54298,33.708332
