date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-25,15.602,6.152,0.0,41417.77,285.3556,22.86496,49.32,18.207016,0.0
2026-04-26,13.502,4.202,0.0,47961.863,326.28583,20.68356,47.16,11.441169,0.0
2026-04-27,16.439,6.139,0.0,49296.168,265.78943,6.379216,17.28,4.340214,0.0
2026-04-28,16.289,6.839,0.0,41603.164,61.33719,11.966953,30.960001,9.28914,0.0
2026-04-29,15.289,5.639,0.0,51711.207,72.46294,10.182337,26.64,7.9223433,0.0
2026-04-30,18.376,6.976,0.0,52020.754,11.618648,5.5887027,16.199999,3.3231676,0.0
2026-05-01,21.126,9.276,0.0,52335.06,101.97611,8.825508,25.56,6.100898,0.41666666
