date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-01,19.8825,17.4825,2.7999997,15313.15,38.62236,13.979872,31.68,8.637147,22.708334
2026-05-02,20.932499,17.0325,0.70000005,18045.697,81.910706,15.94601,36.36,7.914136,24.458334
2026-05-03,21.432499,17.5325,0.5,29103.994,80.823875,13.849476,32.039997,6.350056,16.833334
2026-05-04,24.6325,16.4825,3.1999993,44256.785,211.00516,12.074766,37.44,6.197793,8.583333
2026-05-05,26.6325,15.0325,0.0,49907.09,301.89407,23.688984,50.76,9.646397,5.9583335
2026-05-06,23.0645,12.564501,0.0,50032.008,116.14724,19.770523,43.199997,8.24599,9.541667
2026-05-07,20.9645,14.9145,0.90000004,13188.704,60.8142,11.901798,27.0,6.572091,27.166666
