date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-01,24.825998,10.976,0.0,47759.35,127.80799,15.4800005,33.12,11.4,0.0
2026-05-02,25.976,14.726,0.0,44004.867,193.71756,15.84,34.56,10.095001,22.833334
2026-05-03,19.376,14.45,0.1,7840.2705,204.38937,16.956343,41.399998,14.047648,22.375
2026-05-04,19.85,12.3,6.3,34815.367,229.13438,15.486278,33.48,10.235124,34.916668
2026-05-05,12.7,9.5,11.400002,0.0,346.6117,12.6462,29.16,7.8331375,27.375
2026-05-06,12.05,6.65,0.3,39434.543,350.71033,13.767352,33.839996,10.319643,22.166666
2026-05-07,14.2,7.5,2.3999999,41916.75,99.47085,10.7714615,26.64,8.313723,13.916667
