date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-04-24,19.565,4.715,0.0,47717.258,283.87292,12.303366,29.519999,7.5391235,0.0
2026-04-25,20.815,5.165,0.0,48478.742,283.05096,14.039999,32.039997,6.85916,0.0
2026-04-26,17.6215,5.3715,0.0,47352.3,3.832383,8.913181,25.199999,6.1254053,0.0
2026-04-27,18.2215,5.0715,0.0,46800.0,16.915813,7.072878,21.24,3.430894,0.0
2026-04-28,11.971499,5.5214996,3.5999997,96.84803,330.85196,6.849467,24.119999,4.670161,6.75
2026-04-29,11.858,4.308,0.6,35491.66,33.19744,17.551615,39.6,9.117538,15.416667
2026-04-30,8.358,0.658,0.6,38292.07,51.86704,16.981165,38.519997,10.579913,7.75
