date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-01,22.752,9.202,0.0,50400.0,327.28394,6.989936,16.919998,4.3124275,0.0
2026-05-02,25.402,11.302,0.0,50400.0,182.89986,13.75558,31.68,8.49671,0.0
2026-05-03,28.139,11.789,0.0,41028.586,200.61652,13.0447235,33.48,8.434868,0.7083333
2026-05-04,22.639,14.488999,0.0,45045.83,251.5323,13.708391,40.32,9.442027,12.25
2026-05-05,15.688999,9.488999,8.7,1041.4023,15.339312,10.182337,27.359999,9.025851,30.291666
2026-05-06,13.226,5.976,0.0,348.17896,3.0291936,13.679999,36.0,9.794995,38.166668
2026-05-07,16.026,2.676,0.0,54378.05,80.97694,8.557102,23.4,5.2964654,9.75
